experiment,epoch,batch_size,num_layers,dropout,hidden_size,dropout_ff,weight_decay,lr,embed_dim,activation,datasize,score
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/275642677,1,93,2,0.07110586695445993,678,"[0.6440315975976039, 0.14977671407548748, 0.1165606504186667]",4.981407707889588e-09,4.1746537318149335e-05,300,tanh,500000,0.9153423288355822
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/678967049,0,92,3,0.06457569581695659,602,[0.5095288383777886],3.456440785561897e-05,0.0003842886834295899,100,linear,2000000,0.9151424287856071
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/668817452,3,83,1,0.039516732386330314,851,"[0.4943672454330117, 0.12568968504581837, 0.1767344600759534]",0.0003500208728809938,0.0011797321750349871,100,relu,500000,0.9145427286356822
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/735494684,3,64,2,0.0697398053696646,595,"[0.3898242440157581, 0.3688073791480211, 0.36641083343641667]",0.0001260920043725366,7.424580219089061e-05,300,tanh,500000,0.9144427786106947
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/430446935,0,112,3,0.045456430320006715,758,[0.6860450896685513],2.6987626037665532e-06,0.0016448501965766326,300,linear,500000,0.9142428785607196
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/854975564,0,21,1,0.00881232966578337,154,0.5328212379720683,3.3707848843038476e-05,0.0003058478261371058,1324,tanh,2000000,0.9140429785107447
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/735494684,2,64,2,0.0697398053696646,595,"[0.3898242440157581, 0.3688073791480211, 0.36641083343641667]",0.0001260920043725366,7.424580219089061e-05,300,tanh,500000,0.9136431784107946
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/991241832,0,104,1,0.062250269867789525,644,"[0.38337321118459244, 0.38253537303203966, 0.44790808222667056]",0.0001051387525322757,0.001836057427183675,100,linear,500000,0.9135432283858071
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/412620990,2,131,1,0.06488418950093625,238,"[0.2380326480477895, 0.6531983234137977, 0.12647222202898764]",0.0011976065760858782,0.0005185877612272022,300,tanh,2000000,0.9135432283858071
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/735494684,1,64,2,0.0697398053696646,595,"[0.3898242440157581, 0.3688073791480211, 0.36641083343641667]",0.0001260920043725366,7.424580219089061e-05,300,tanh,500000,0.9133433283358321
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/127324455,3,137,3,0.09079598037678441,447,"[0.562226108308565, 0.3675391478681014]",3.9856951951994045e-05,0.0001555030077118141,100,relu,500000,0.9128435782108946
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/442320707,3,148,2,0.013442937890427354,500,"[0.4772772688826834, 0.3094608142320972, 0.11640785511157559]",2.002692220564001e-09,0.000741829374410475,300,linear,500000,0.912743628185907
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/668817452,0,83,1,0.039516732386330314,851,"[0.4943672454330117, 0.12568968504581837, 0.1767344600759534]",0.0003500208728809938,0.0011797321750349871,100,relu,500000,0.912543728135932
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/679606404,3,86,2,0.08027444617417302,200,[0.6575478925836971],9.997572755952062e-05,6.641568534143903e-06,300,linear,2000000,0.9124437781109446
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/449171176,2,86,1,0.02551818393096318,569,[0.4106640032101706],1.5525023024032292e-09,0.006598662314709915,100,linear,500000,0.9122438780609695
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/668817452,2,83,1,0.039516732386330314,851,"[0.4943672454330117, 0.12568968504581837, 0.1767344600759534]",0.0003500208728809938,0.0011797321750349871,100,relu,500000,0.9120439780109945
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/127324455,1,137,3,0.09079598037678441,447,"[0.562226108308565, 0.3675391478681014]",3.9856951951994045e-05,0.0001555030077118141,100,relu,500000,0.911944027986007
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/259138245,1,100,3,0.0008005545997709862,181,[0.5853989166519273],7.780583909872938e-09,7.108902555925068e-05,300,tanh,500000,0.9118440779610195
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/412620990,1,131,1,0.06488418950093625,238,"[0.2380326480477895, 0.6531983234137977, 0.12647222202898764]",0.0011976065760858782,0.0005185877612272022,300,tanh,2000000,0.911744127936032
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/128160512,2,68,1,0.02495018423108779,500,"[0.3774620241207659, 0.6278468505015139]",0.0010761502349839525,0.0001994333186408649,300,relu,500000,0.9116441779110445
